line	trial	heading date
'07WA-606.19'	CAP1_2009_Pullman	65
'07WA-606.25'	CAP1_2009_Pullman	64
'07WA-606.5'	CAP1_2009_Pullman	63
'07WA-610.21'	CAP1_2009_Pullman	65
'07WA-615.23'	CAP1_2009_Pullman	63
'07WA-616.1'	CAP1_2009_Pullman	62
'07WA-617.6'	CAP1_2009_Pullman	63
'07WA-622.9'	CAP1_2009_Pullman	67
'07WA-625.15'	CAP1_2009_Pullman	64
'07WA-628.2'	CAP1_2009_Pullman	64
'07WA-630.28'	CAP1_2009_Pullman	63
'07WA-630.28'	CAPWUE_2012_NormN-Irr_Aberdeen	170
'07WA-630.28'	CAPWUE_2012_LowN-Irr_Aberdeen	170.999999999999
'07WA-630.28'	CAPWUE_2013_NormN-Irr_Aberdeen	167.5
'07WA-630.28'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'07WA-633.5'	CAP1_2009_Pullman	61
'07WA-633.5'	CAPWUE_2012_NormN-Irr_Aberdeen	168
'07WA-633.5'	CAPWUE_2012_LowN-Irr_Aberdeen	166.999999999999
'07WA-633.5'	CAPWUE_2013_NormN-Irr_Aberdeen	166
'07WA-633.5'	CAPWUE_2013_LowN-Irr_Aberdeen	164
'07WA-634.13'	CAP1_2009_Pullman	66
'07WA-634.A'	CAP1_2009_Pullman	70
'07WA-639.14'	CAP1_2009_Pullman	63
'07WA-639.14'	CAPWUE_2012_NormN-Irr_Aberdeen	169.5
'07WA-639.14'	CAPWUE_2012_LowN-Irr_Aberdeen	169.999999999999
'07WA-639.14'	CAPWUE_2013_NormN-Irr_Aberdeen	165.5
'07WA-639.14'	CAPWUE_2013_LowN-Irr_Aberdeen	166
'07WA-642.17'	CAP1_2009_Pullman	65
'07WA-642.20'	CAP1_2009_Pullman	65
'07WA-650.11'	CAP1_2009_Pullman	63
'07WA-652.14'	CAP1_2009_Pullman	64
'07WA-654.5'	CAP1_2009_Pullman	64
'07WA-655.2'	CAP1_2009_Pullman	62
'07WA-658.8'	CAP1_2009_Pullman	61
'07WA-672.2'	CAP1_2009_Pullman	68
'07WA-677.1'	CAP1_2009_Pullman	63
'07WA-681.16'	CAP1_2009_Pullman	68
'07WA-681.16'	CAPWUE_2012_NormN-Irr_Aberdeen	171
'07WA-681.16'	CAPWUE_2012_LowN-Irr_Aberdeen	169.999999999999
'07WA-681.16'	CAPWUE_2013_NormN-Irr_Aberdeen	169.5
'07WA-681.16'	CAPWUE_2013_LowN-Irr_Aberdeen	169
'07WA-682.1'	CAP1_2009_Pullman	63
'07WA-682.1'	CAPWUE_2012_NormN-Irr_Aberdeen	171.5
'07WA-682.1'	CAPWUE_2012_LowN-Irr_Aberdeen	170.999999999999
'07WA-682.1'	CAPWUE_2013_NormN-Irr_Aberdeen	168.5
'07WA-682.1'	CAPWUE_2013_LowN-Irr_Aberdeen	168
'07WA-682.3'	CAP1_2009_Pullman	63
'07WA-684.20'	CAP1_2009_Pullman	65
'07WA-601.22'	CAP2_2009_Pullman	61
'07WA-601.24'	CAP2_2009_Pullman	66
'07WA-601.6'	CAP2_2009_Pullman	63
'07WA-601.9'	CAP2_2009_Pullman	63
'07WA-610.2'	CAP2_2009_Pullman	66
'07WA-613.20'	CAP2_2009_Pullman	63
'07WA-614.12'	CAP2_2009_Pullman	62
'07WA-614.12'	CAPWUE_2012_NormN-Irr_Aberdeen	169
'07WA-614.12'	CAPWUE_2012_LowN-Irr_Aberdeen	167.999999999999
'07WA-614.12'	CAPWUE_2013_NormN-Irr_Aberdeen	164
'07WA-614.12'	CAPWUE_2013_LowN-Irr_Aberdeen	163
'07WA-614.4'	CAP2_2009_Pullman	65
'07WA-620.1'	CAP2_2009_Pullman	63
'07WA-625.27'	CAP2_2009_Pullman	62
'07WA-627.17'	CAP2_2009_Pullman	62
'07WA-627.17'	CAPWUE_2012_NormN-Irr_Aberdeen	168
'07WA-627.17'	CAPWUE_2012_LowN-Irr_Aberdeen	166.999999999999
'07WA-627.17'	CAPWUE_2013_NormN-Irr_Aberdeen	165
'07WA-627.17'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'07WA-628.14'	CAP2_2009_Pullman	61
'07WA-629.12'	CAP2_2009_Pullman	61
'07WA-639.13'	CAP2_2009_Pullman	61
'07WA-639.4'	CAP2_2009_Pullman	62
'07WA-649.7'	CAP2_2009_Pullman	62
'07WA-650.3'	CAP2_2009_Pullman	63
'07WA-650.9'	CAP2_2009_Pullman	64
'07WA-650.9'	CAPWUE_2012_NormN-Irr_Aberdeen	172
'07WA-650.9'	CAPWUE_2012_LowN-Irr_Aberdeen	170.999999999999
'07WA-650.9'	CAPWUE_2013_NormN-Irr_Aberdeen	168
'07WA-650.9'	CAPWUE_2013_LowN-Irr_Aberdeen	167
'07WA-652.7'	CAP2_2009_Pullman	61
'07WA-664.1'	CAP2_2009_Pullman	63
'07WA-664.1'	CAPWUE_2012_NormN-Irr_Aberdeen	170
'07WA-664.1'	CAPWUE_2012_LowN-Irr_Aberdeen	167.999999999999
'07WA-664.1'	CAPWUE_2013_NormN-Irr_Aberdeen	167
'07WA-664.1'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'07WA-665.7'	CAP2_2009_Pullman	61
'07WA-665.9'	CAP2_2009_Pullman	61
'07WA-667.1'	CAP2_2009_Pullman	63
'07WA-667.1'	CAPWUE_2012_NormN-Irr_Aberdeen	167
'07WA-667.1'	CAPWUE_2012_LowN-Irr_Aberdeen	166.999999999999
'07WA-667.1'	CAPWUE_2013_NormN-Irr_Aberdeen	163.5
'07WA-667.1'	CAPWUE_2013_LowN-Irr_Aberdeen	162
'07WA-670.7'	CAP2_2009_Pullman	63
'07WA-670.8'	CAP2_2009_Pullman	67
'07WA-670.9'	CAP2_2009_Pullman	66
'07WA-676.8'	CAP2_2009_Pullman	62
'07WA-677.9'	CAP2_2009_Pullman	65
'07WA-680.8'	CAP2_2009_Pullman	65
'07WA-681.15'	CAP2_2009_Pullman	63
'07WA-683.7'	CAP2_2009_Pullman	64
'07WA-684.8'	CAP2_2009_Pullman	62
'07WA-684.8'	CAPWUE_2012_NormN-Irr_Aberdeen	168
'07WA-684.8'	CAPWUE_2012_LowN-Irr_Aberdeen	166.999999999999
'07WA-684.8'	CAPWUE_2013_NormN-Irr_Aberdeen	167
'07WA-684.8'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'RADIANT'	CAP3_2009_Pullman	63
'SALUTE'	CAP3_2009_Pullman	62
'X04061-T183'	CAP3_2009_Pullman	68
'X04061-T283'	CAP3_2009_Pullman	68
'X04073-T126'	CAP3_2009_Pullman	67
'X04073-T135'	CAP3_2009_Pullman	63
'X04073-T135'	CAPWUE_2012_NormN-Irr_Aberdeen	167.5
'X04073-T135'	CAPWUE_2012_LowN-Irr_Aberdeen	165.999999999999
'X04073-T135'	CAPWUE_2013_NormN-Irr_Aberdeen	163.5
'X04073-T135'	CAPWUE_2013_LowN-Irr_Aberdeen	163
'X04073-T136'	CAP3_2009_Pullman	68
'X04073-T58'	CAP3_2009_Pullman	68
'X04073-T67'	CAP3_2009_Pullman	63
'X04073-T85'	CAP3_2009_Pullman	62
'X04078-T116'	CAP3_2009_Pullman	63
'X04078-T125'	CAP3_2009_Pullman	67
'X04078-T151'	CAP3_2009_Pullman	63
'X04078-T173'	CAP3_2009_Pullman	62
'X04078-T181'	CAP3_2009_Pullman	63
'X04078-T222'	CAP3_2009_Pullman	62
'X04078-T27'	CAP3_2009_Pullman	65
'X04078-T27'	CAPWUE_2012_NormN-Irr_Aberdeen	171.5
'X04078-T27'	CAPWUE_2012_LowN-Irr_Aberdeen	170.999999999999
'X04078-T27'	CAPWUE_2013_NormN-Irr_Aberdeen	169
'X04078-T27'	CAPWUE_2013_LowN-Irr_Aberdeen	169
'X04078-T43'	CAP3_2009_Pullman	63
'X04078-T52'	CAP3_2009_Pullman	68
'X04079-T125'	CAP3_2009_Pullman	64
'X04079-T159'	CAP3_2009_Pullman	62
'X04079-T173'	CAP3_2009_Pullman	62
'X04079-T174'	CAP3_2009_Pullman	62
'X04079-T174'	CAPWUE_2012_NormN-Irr_Aberdeen	170.5
'X04079-T174'	CAPWUE_2012_LowN-Irr_Aberdeen	169.999999999999
'X04079-T174'	CAPWUE_2013_NormN-Irr_Aberdeen	166
'X04079-T174'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'X04079-T20'	CAP3_2009_Pullman	64
'X04079-T242'	CAP3_2009_Pullman	62
'X04079-T247'	CAP3_2009_Pullman	61
'X04079-T276'	CAP3_2009_Pullman	62
'X04079-T277'	CAP3_2009_Pullman	62
'X04079-T34'	CAP3_2009_Pullman	61
'X04079-T58'	CAP3_2009_Pullman	62
'X04079-T87'	CAP3_2009_Pullman	61
'MT050002'	PYT_2005_Huntley	174.5
'MT050002'	CAPWUE_2012_NormN-Irr_Aberdeen	170
'MT050002'	CAPWUE_2012_LowN-Irr_Aberdeen	167.999999999999
'MT050002'	CAPWUE_2013_NormN-Irr_Aberdeen	164.5
'MT050002'	CAPWUE_2013_LowN-Irr_Aberdeen	164
'MT050025'	PYT_2005_Huntley	176.5
'MT050026'	PYT_2005_Huntley	176.5
'MT050027'	PYT_2005_Huntley	176
'MT050028'	PYT_2005_Huntley	178
'MT050029'	PYT_2005_Huntley	175
'MT050030'	PYT_2005_Huntley	176.5
'MT050031'	PYT_2005_Huntley	176
'MT050032'	PYT_2005_Huntley	175.5
'MT050033'	PYT_2005_Huntley	176.5
'MT050034'	PYT_2005_Huntley	178
'MT050035'	PYT_2005_Huntley	177
'MT050035'	CAPWUE_2012_NormN-Irr_Aberdeen	170.5
'MT050035'	CAPWUE_2012_LowN-Irr_Aberdeen	170.999999999999
'MT050035'	CAPWUE_2013_NormN-Irr_Aberdeen	167.5
'MT050035'	CAPWUE_2013_LowN-Irr_Aberdeen	168
'MT050036'	PYT_2005_Huntley	174.5
'MT050037'	PYT_2005_Huntley	178
'MT050038'	PYT_2005_Huntley	175
'MT050039'	PYT_2005_Huntley	176
'MT050040'	PYT_2005_Huntley	178.5
'MT050042'	PYT_2005_Huntley	177
'MT050043'	PYT_2005_Huntley	180
'MT050044'	PYT_2005_Huntley	178.5
'MT050044'	CAPWUE_2012_NormN-Irr_Aberdeen	170.5
'MT050044'	CAPWUE_2012_LowN-Irr_Aberdeen	169.999999999999
'MT050044'	CAPWUE_2013_NormN-Irr_Aberdeen	166.5
'MT050044'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'MT050045'	PYT_2005_Huntley	176
'MT050047'	PYT_2005_Huntley	174.5
'MT050048'	PYT_2005_Huntley	176.5
'MT050049'	PYT_2005_Huntley	169.5
'MT050050'	PYT_2005_Huntley	174.5
'MT050051'	PYT_2005_Huntley	174.5
'MT050051'	CAPWUE_2012_NormN-Irr_Aberdeen	168.5
'MT050051'	CAPWUE_2012_LowN-Irr_Aberdeen	167.999999999999
'MT050051'	CAPWUE_2013_NormN-Irr_Aberdeen	164
'MT050051'	CAPWUE_2013_LowN-Irr_Aberdeen	163
'MT050053'	PYT_2005_Huntley	175.5
'MT050054'	PYT_2005_Huntley	174
'MT050059'	PYT_2005_Huntley	174.5
'MT050059'	CAPWUE_2012_NormN-Irr_Aberdeen	169
'MT050059'	CAPWUE_2012_LowN-Irr_Aberdeen	167.999999999999
'MT050059'	CAPWUE_2013_NormN-Irr_Aberdeen	167
'MT050059'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'MT050062'	PYT_2005_Huntley	175.5
'MT050068'	PYT_2005_Huntley	175
'MT050068'	CAPWUE_2012_NormN-Irr_Aberdeen	169.5
'MT050068'	CAPWUE_2012_LowN-Irr_Aberdeen	168.999999999999
'MT050068'	CAPWUE_2013_NormN-Irr_Aberdeen	167
'MT050068'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'MT050080'	PYT_2005_Huntley	175.5
'MT050081'	PYT_2005_Huntley	174
'MT050082'	PYT_2005_Huntley	175
'MT050087'	PYT_2005_Huntley	175.5
'MT050088'	PYT_2005_Huntley	175.5
'MT050091'	PYT_2005_Huntley	176.5
'MT050104'	PYT_2005_Huntley	171.5
'MT050110'	PYT_2005_Huntley	173.5
'MT050117'	PYT_2005_Huntley	172
'MT050117'	CAPWUE_2012_NormN-Irr_Aberdeen	172
'MT050117'	CAPWUE_2012_LowN-Irr_Aberdeen	171.999999999999
'MT050117'	CAPWUE_2013_NormN-Irr_Aberdeen	169
'MT050117'	CAPWUE_2013_LowN-Irr_Aberdeen	169
'MT050118'	PYT_2005_Huntley	173
'MT050120'	PYT_2005_Huntley	177
'MT050121'	PYT_2005_Huntley	175
'MT050124'	PYT_2005_Huntley	172
'MT050124'	CAPWUE_2012_NormN-Irr_Aberdeen	169.5
'MT050124'	CAPWUE_2012_LowN-Irr_Aberdeen	167.999999999999
'MT050124'	CAPWUE_2013_NormN-Irr_Aberdeen	163
'MT050124'	CAPWUE_2013_LowN-Irr_Aberdeen	162
'MT050142'	PYT_2005_Huntley	175
'MT050144'	PYT_2005_Huntley	176
'MT050144'	CAPWUE_2012_NormN-Irr_Aberdeen	169.5
'MT050144'	CAPWUE_2012_LowN-Irr_Aberdeen	169.999999999999
'MT050144'	CAPWUE_2013_NormN-Irr_Aberdeen	165
'MT050144'	CAPWUE_2013_LowN-Irr_Aberdeen	164
'MT050149'	PYT_2005_Huntley	176.5
'MT050150'	PYT_2005_Huntley	175.5
'MT050151'	PYT_2005_Huntley	179
'MT050151'	CAPWUE_2012_NormN-Irr_Aberdeen	171.5
'MT050151'	CAPWUE_2012_LowN-Irr_Aberdeen	170.999999999999
'MT050151'	CAPWUE_2013_NormN-Irr_Aberdeen	167.5
'MT050151'	CAPWUE_2013_LowN-Irr_Aberdeen	169
'MT050153'	PYT_2005_Huntley	176
'MT050154'	PYT_2005_Huntley	177.5
'MT050157'	PYT_2005_Huntley	175.5
'MT050158'	PYT_2005_Huntley	171.5
'MT050163'	PYT_2005_Huntley	175
'MT050165'	PYT_2005_Huntley	174
'MT050166'	PYT_2005_Huntley	174.5
'MT050169'	PYT_2005_Huntley	174
'MT050169'	CAPWUE_2012_NormN-Irr_Aberdeen	169
'MT050169'	CAPWUE_2012_LowN-Irr_Aberdeen	167.999999999999
'MT050169'	CAPWUE_2013_NormN-Irr_Aberdeen	168
'MT050169'	CAPWUE_2013_LowN-Irr_Aberdeen	169
'MT050170'	PYT_2005_Huntley	171
'MT050176'	PYT_2005_Huntley	176
'MT050176'	CAPWUE_2012_NormN-Irr_Aberdeen	171.5
'MT050176'	CAPWUE_2012_LowN-Irr_Aberdeen	170.999999999999
'MT050176'	CAPWUE_2013_NormN-Irr_Aberdeen	168.5
'MT050176'	CAPWUE_2013_LowN-Irr_Aberdeen	168
'MT050181'	PYT_2005_Huntley	175
'MT050182'	PYT_2005_Huntley	175
'MT050184'	PYT_2005_Huntley	172
'MT050185'	PYT_2005_Huntley	174.5
'MT050187'	PYT_2005_Huntley	171
'MT050187'	CAPWUE_2012_NormN-Irr_Aberdeen	166.5
'MT050187'	CAPWUE_2012_LowN-Irr_Aberdeen	165.999999999999
'MT050187'	CAPWUE_2013_NormN-Irr_Aberdeen	163
'MT050187'	CAPWUE_2013_LowN-Irr_Aberdeen	162
'MT050191'	PYT_2005_Huntley	174
'MT050193'	PYT_2005_Huntley	170
'MT050195'	PYT_2005_Huntley	173.5
'MT050195'	CAPWUE_2012_NormN-Irr_Aberdeen	165.5
'MT050195'	CAPWUE_2012_LowN-Irr_Aberdeen	163.999999999999
'MT050195'	CAPWUE_2013_NormN-Irr_Aberdeen	163
'MT050195'	CAPWUE_2013_LowN-Irr_Aberdeen	161
'MT050197'	PYT_2005_Huntley	171.5
'MT050198'	PYT_2005_Huntley	177.5
'MT050198'	CAPWUE_2012_NormN-Irr_Aberdeen	169.5
'MT050198'	CAPWUE_2012_LowN-Irr_Aberdeen	168.999999999999
'MT050198'	CAPWUE_2013_NormN-Irr_Aberdeen	168.5
'MT050198'	CAPWUE_2013_LowN-Irr_Aberdeen	166
'MT050199'	PYT_2005_Huntley	177
'MT050200'	PYT_2005_Huntley	174
'MT050201'	PYT_2005_Huntley	170
'MT050203'	PYT_2005_Huntley	175
'MT050204'	PYT_2005_Huntley	174
'MT050205'	PYT_2005_Huntley	177.5
'MT050206'	PYT_2005_Huntley	177
'MT050207'	PYT_2005_Huntley	180
'MT050209'	PYT_2005_Huntley	174
'MT050209'	CAPWUE_2012_NormN-Irr_Aberdeen	168
'MT050209'	CAPWUE_2012_LowN-Irr_Aberdeen	167.999999999999
'MT050209'	CAPWUE_2013_NormN-Irr_Aberdeen	167
'MT050209'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'MT050210'	PYT_2005_Huntley	175
'MT050211'	PYT_2005_Huntley	175.5
'MT050212'	PYT_2005_Huntley	176
'MT050214'	PYT_2005_Huntley	175.5
'MT050214'	CAPWUE_2012_NormN-Irr_Aberdeen	169
'MT050214'	CAPWUE_2012_LowN-Irr_Aberdeen	168.999999999999
'MT050214'	CAPWUE_2013_NormN-Irr_Aberdeen	166
'MT050214'	CAPWUE_2013_LowN-Irr_Aberdeen	163
'MT050218'	PYT_2005_Huntley	177
'MT050220'	PYT_2005_Huntley	175
'MT050221'	PYT_2005_Huntley	181
'MT050222'	PYT_2005_Huntley	175
'MT050223'	PYT_2005_Huntley	175.5
'MT050224'	PYT_2005_Huntley	175
'MT050231'	PYT_2005_Huntley	173.5
'MT050232'	PYT_2005_Huntley	178
'MT050234'	PYT_2005_Huntley	180
'MT050234'	CAPWUE_2012_NormN-Irr_Aberdeen	170
'MT050234'	CAPWUE_2012_LowN-Irr_Aberdeen	168.999999999999
'MT050234'	CAPWUE_2013_NormN-Irr_Aberdeen	163
'MT050234'	CAPWUE_2013_LowN-Irr_Aberdeen	163
'MT050235'	PYT_2005_Huntley	175.5
'MT050236'	PYT_2005_Huntley	177.5
'MT050238'	PYT_2005_Huntley	177
'MT050239'	PYT_2005_Huntley	176
'MT050241'	PYT_2005_Huntley	174
'HAXBY'	PYT_2005_Huntley	175.5
'MT080047'	CAPWUE_2012_NormN-Irr_Aberdeen	165
'MT080047'	CAPWUE_2012_LowN-Irr_Aberdeen	162.999999999999
'MT080047'	CAPWUE_2013_NormN-Irr_Aberdeen	162
'MT080047'	CAPWUE_2013_LowN-Irr_Aberdeen	161
'MT090046'	CAPWUE_2012_NormN-Irr_Aberdeen	164
'MT090046'	CAPWUE_2012_LowN-Irr_Aberdeen	161.999999999999
'MT090046'	CAPWUE_2013_NormN-Irr_Aberdeen	160.5
'MT090046'	CAPWUE_2013_LowN-Irr_Aberdeen	160
'MT090202'	CAPWUE_2012_NormN-Irr_Aberdeen	169
'MT090202'	CAPWUE_2012_LowN-Irr_Aberdeen	167.999999999999
'MT090202'	CAPWUE_2013_NormN-Irr_Aberdeen	165
'MT090202'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'2AB08-X05M012-50'	CAPWUE_2012_NormN-Irr_Aberdeen	170.5
'2AB08-X05M012-50'	CAPWUE_2012_LowN-Irr_Aberdeen	170.999999999999
'2AB08-X05M012-50'	CAPWUE_2013_NormN-Irr_Aberdeen	171.5
'2AB08-X05M012-50'	CAPWUE_2013_LowN-Irr_Aberdeen	169
'MT080370'	CAPWUE_2012_NormN-Irr_Aberdeen	168.5
'MT080370'	CAPWUE_2012_LowN-Irr_Aberdeen	166.999999999999
'MT080370'	CAPWUE_2013_NormN-Irr_Aberdeen	166
'MT080370'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'MT090183'	CAPWUE_2012_NormN-Irr_Aberdeen	171.666666666667
'MT090183'	CAPWUE_2012_LowN-Irr_Aberdeen	171.666666666666
'MT090183'	CAPWUE_2013_NormN-Irr_Aberdeen	167.166666666666
'MT090183'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'MT080192'	CAPWUE_2012_NormN-Irr_Aberdeen	171
'MT080192'	CAPWUE_2012_LowN-Irr_Aberdeen	169.999999999999
'MT080192'	CAPWUE_2013_NormN-Irr_Aberdeen	169
'MT080192'	CAPWUE_2013_LowN-Irr_Aberdeen	171
'2AB08-X05M010-39'	CAPWUE_2012_NormN-Irr_Aberdeen	170.5
'2AB08-X05M010-39'	CAPWUE_2012_LowN-Irr_Aberdeen	169.999999999999
'2AB08-X05M010-39'	CAPWUE_2013_NormN-Irr_Aberdeen	165
'2AB08-X05M010-39'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'MT080011'	CAPWUE_2012_NormN-Irr_Aberdeen	167.5
'MT080011'	CAPWUE_2012_LowN-Irr_Aberdeen	165.999999999999
'MT080011'	CAPWUE_2013_NormN-Irr_Aberdeen	164.5
'MT080011'	CAPWUE_2013_LowN-Irr_Aberdeen	164
'MT080238'	CAPWUE_2012_NormN-Irr_Aberdeen	169.5
'MT080238'	CAPWUE_2012_LowN-Irr_Aberdeen	168.999999999999
'MT080238'	CAPWUE_2013_NormN-Irr_Aberdeen	165.5
'MT080238'	CAPWUE_2013_LowN-Irr_Aberdeen	166
'2AB08-06HR3529-38'	CAPWUE_2012_NormN-Irr_Aberdeen	167.5
'2AB08-06HR3529-38'	CAPWUE_2012_LowN-Irr_Aberdeen	167.999999999999
'2AB08-06HR3529-38'	CAPWUE_2013_NormN-Irr_Aberdeen	168
'2AB08-06HR3529-38'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'MT080257'	CAPWUE_2012_NormN-Irr_Aberdeen	169.5
'MT080257'	CAPWUE_2012_LowN-Irr_Aberdeen	167.999999999999
'MT080257'	CAPWUE_2013_NormN-Irr_Aberdeen	166.5
'MT080257'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'2AB08-X05M030-73'	CAPWUE_2012_NormN-Irr_Aberdeen	171.5
'2AB08-X05M030-73'	CAPWUE_2012_LowN-Irr_Aberdeen	170.999999999999
'2AB08-X05M030-73'	CAPWUE_2013_NormN-Irr_Aberdeen	171
'2AB08-X05M030-73'	CAPWUE_2013_LowN-Irr_Aberdeen	169
'2I07-2708'	CAPWUE_2012_NormN-Irr_Aberdeen	172
'2I07-2708'	CAPWUE_2012_LowN-Irr_Aberdeen	171.999999999999
'2I07-2708'	CAPWUE_2013_NormN-Irr_Aberdeen	169
'2I07-2708'	CAPWUE_2013_LowN-Irr_Aberdeen	169
'2AB08-06HR4137-15'	CAPWUE_2012_NormN-Irr_Aberdeen	172
'2AB08-06HR4137-15'	CAPWUE_2012_LowN-Irr_Aberdeen	170.999999999999
'2AB08-06HR4137-15'	CAPWUE_2013_NormN-Irr_Aberdeen	171
'2AB08-06HR4137-15'	CAPWUE_2013_LowN-Irr_Aberdeen	169
'2AB08-X04F088-15'	CAPWUE_2012_NormN-Irr_Aberdeen	172.5
'2AB08-X04F088-15'	CAPWUE_2012_LowN-Irr_Aberdeen	171.999999999999
'2AB08-X04F088-15'	CAPWUE_2013_NormN-Irr_Aberdeen	165
'2AB08-X04F088-15'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'MT080327'	CAPWUE_2012_NormN-Irr_Aberdeen	170.5
'MT080327'	CAPWUE_2012_LowN-Irr_Aberdeen	169.999999999999
'MT080327'	CAPWUE_2013_NormN-Irr_Aberdeen	168.5
'MT080327'	CAPWUE_2013_LowN-Irr_Aberdeen	169
'MT080184'	CAPWUE_2012_NormN-Irr_Aberdeen	171.5
'MT080184'	CAPWUE_2012_LowN-Irr_Aberdeen	171.999999999999
'MT080184'	CAPWUE_2013_NormN-Irr_Aberdeen	167
'MT080184'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'2I07-2417'	CAPWUE_2012_NormN-Irr_Aberdeen	170.5
'2I07-2417'	CAPWUE_2012_LowN-Irr_Aberdeen	169.999999999999
'2I07-2417'	CAPWUE_2013_NormN-Irr_Aberdeen	166.5
'2I07-2417'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'2B07-2081'	CAPWUE_2012_NormN-Irr_Aberdeen	170.5
'2B07-2081'	CAPWUE_2012_LowN-Irr_Aberdeen	170.999999999999
'2B07-2081'	CAPWUE_2013_NormN-Irr_Aberdeen	167
'2B07-2081'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'2AB08-06HR3509-10'	CAPWUE_2012_NormN-Irr_Aberdeen	170
'2AB08-06HR3509-10'	CAPWUE_2012_LowN-Irr_Aberdeen	168.999999999999
'2AB08-06HR3509-10'	CAPWUE_2013_NormN-Irr_Aberdeen	166
'2AB08-06HR3509-10'	CAPWUE_2013_LowN-Irr_Aberdeen	167
'MT090236'	CAPWUE_2012_NormN-Irr_Aberdeen	164
'MT090236'	CAPWUE_2012_LowN-Irr_Aberdeen	163.999999999999
'MT090236'	CAPWUE_2013_NormN-Irr_Aberdeen	161
'MT090236'	CAPWUE_2013_LowN-Irr_Aberdeen	161
'2AB08-X04F074-16'	CAPWUE_2012_NormN-Irr_Aberdeen	172.5
'2AB08-X04F074-16'	CAPWUE_2012_LowN-Irr_Aberdeen	171.999999999999
'2AB08-X04F074-16'	CAPWUE_2013_NormN-Irr_Aberdeen	170
'2AB08-X04F074-16'	CAPWUE_2013_LowN-Irr_Aberdeen	169
'MT080061'	CAPWUE_2012_NormN-Irr_Aberdeen	164
'MT080061'	CAPWUE_2012_LowN-Irr_Aberdeen	162.999999999999
'MT080061'	CAPWUE_2013_NormN-Irr_Aberdeen	161
'MT080061'	CAPWUE_2013_LowN-Irr_Aberdeen	162
'MT090234'	CAPWUE_2012_NormN-Irr_Aberdeen	168.5
'MT090234'	CAPWUE_2012_LowN-Irr_Aberdeen	167.999999999999
'MT090234'	CAPWUE_2013_NormN-Irr_Aberdeen	164
'MT090234'	CAPWUE_2013_LowN-Irr_Aberdeen	163
'2AB08-X04F024-3'	CAPWUE_2012_NormN-Irr_Aberdeen	168
'2AB08-X04F024-3'	CAPWUE_2012_LowN-Irr_Aberdeen	167.999999999999
'2AB08-X04F024-3'	CAPWUE_2013_NormN-Irr_Aberdeen	166
'2AB08-X04F024-3'	CAPWUE_2013_LowN-Irr_Aberdeen	163
'2AB08-X04M278-10'	CAPWUE_2012_NormN-Irr_Aberdeen	169.5
'2AB08-X04M278-10'	CAPWUE_2012_LowN-Irr_Aberdeen	169.999999999999
'2AB08-X04M278-10'	CAPWUE_2013_NormN-Irr_Aberdeen	174
'2AB08-X04M278-10'	CAPWUE_2013_LowN-Irr_Aberdeen	171
'MT080286'	CAPWUE_2012_NormN-Irr_Aberdeen	168
'MT080286'	CAPWUE_2012_LowN-Irr_Aberdeen	166.999999999999
'MT080286'	CAPWUE_2013_NormN-Irr_Aberdeen	164
'MT080286'	CAPWUE_2013_LowN-Irr_Aberdeen	163
'2I07-2150'	CAPWUE_2012_NormN-Irr_Aberdeen	167.5
'2I07-2150'	CAPWUE_2012_LowN-Irr_Aberdeen	165.999999999999
'2I07-2150'	CAPWUE_2013_NormN-Irr_Aberdeen	163
'2I07-2150'	CAPWUE_2013_LowN-Irr_Aberdeen	162
'MT080087'	CAPWUE_2012_NormN-Irr_Aberdeen	170.5
'MT080087'	CAPWUE_2012_LowN-Irr_Aberdeen	170.999999999999
'MT080087'	CAPWUE_2013_NormN-Irr_Aberdeen	171.5
'MT080087'	CAPWUE_2013_LowN-Irr_Aberdeen	170
'MT090169'	CAPWUE_2012_NormN-Irr_Aberdeen	167.5
'MT090169'	CAPWUE_2012_LowN-Irr_Aberdeen	166.999999999999
'MT090169'	CAPWUE_2013_NormN-Irr_Aberdeen	162.5
'MT090169'	CAPWUE_2013_LowN-Irr_Aberdeen	160
'2B07-2094'	CAPWUE_2012_NormN-Irr_Aberdeen	171
'2B07-2094'	CAPWUE_2012_LowN-Irr_Aberdeen	170.999999999999
'2B07-2094'	CAPWUE_2013_NormN-Irr_Aberdeen	168.5
