line	trial	grain yield
'OOWAJAO|PI176113'	NSGC_2012_NormN-Dry_Aberdeen	1934
'OOWAJAO|PI176113'	NSGC_2012_LowN-Dry_Aberdeen	1912
'OOWAJAO|PI176113'	NSGC_2013_NN-TD_Aberdeen	4323
'SIHA'	NSGC_2012_NormN-Irr_Aberdeen	6533
'SIHA'	NSGC_2012_NormN-Dry_Aberdeen	2911
'SIHA'	NSGC_2012_LowN-Dry_Aberdeen	2249
'SIHA'	NSGC_2013_NN-TD_Aberdeen	5034
'TRABOUT'	NSGC_2012_NormN-Irr_Aberdeen	6451
'TRABOUT'	NSGC_2012_NormN-Dry_Aberdeen	2929
'TRABOUT'	NSGC_2012_LowN-Dry_Aberdeen	2107
'MARTIN'	NSGC_2012_NormN-Irr_Aberdeen	6877
'MARTIN'	NSGC_2012_NormN-Dry_Aberdeen	4759
'MARTIN'	NSGC_2012_LowN-Dry_Aberdeen	5519
'MARTIN'	NSGC_2013_NN-TD_Aberdeen	5212
'RABAT089'	NSGC_2012_NormN-Irr_Aberdeen	5687
'RABAT089'	NSGC_2012_NormN-Dry_Aberdeen	7584
'RABAT089'	NSGC_2012_LowN-Dry_Aberdeen	4150
'RABAT089'	NSGC_2013_NN-TD_Aberdeen	6041
'F-48'	NSGC_2012_NormN-Irr_Aberdeen	5662
'F-48'	NSGC_2012_NormN-Dry_Aberdeen	3170
'F-48'	NSGC_2012_LowN-Dry_Aberdeen	2392
'F-48'	NSGC_2013_NN-TD_Aberdeen	5093
'NABAWI'	NSGC_2012_NormN-Irr_Aberdeen	7261
'NABAWI'	NSGC_2012_NormN-Dry_Aberdeen	4634
'NABAWI'	NSGC_2012_LowN-Dry_Aberdeen	5394
'JOW|PI223509'	NSGC_2012_NormN-Irr_Aberdeen	4728
'JOW|PI223509'	NSGC_2012_NormN-Dry_Aberdeen	3249
'JOW|PI223509'	NSGC_2012_LowN-Dry_Aberdeen	171
'MAMMOY'	NSGC_2012_NormN-Irr_Aberdeen	6167
'MAMMOY'	NSGC_2012_NormN-Dry_Aberdeen	2371
'MAMMOY'	NSGC_2012_LowN-Dry_Aberdeen	3991
'KAIRYO_BOZU'	NSGC_2012_NormN-Irr_Aberdeen	4177
'KAIRYO_BOZU'	NSGC_2012_NormN-Dry_Aberdeen	1863
'KAIRYO_BOZU'	NSGC_2012_LowN-Dry_Aberdeen	1859
'KAIRYO_BOZU'	NSGC_2013_NN-TD_Aberdeen	2251
'B.M.C.|PI226611'	NSGC_2012_NormN-Irr_Aberdeen	6355
'B.M.C.|PI226611'	NSGC_2012_NormN-Dry_Aberdeen	6155
'B.M.C.|PI226611'	NSGC_2012_LowN-Dry_Aberdeen	1343
'EXADJLAN'	NSGC_2012_NormN-Irr_Aberdeen	6657
'EXADJLAN'	NSGC_2012_NormN-Dry_Aberdeen	3906
'EXADJLAN'	NSGC_2012_LowN-Dry_Aberdeen	5803
'BALADI'	NSGC_2012_NormN-Irr_Aberdeen	4916
'BALADI'	NSGC_2012_NormN-Dry_Aberdeen	2876
'BALADI'	NSGC_2012_LowN-Dry_Aberdeen	1628
'BALADI'	NSGC_2013_NN-TD_Aberdeen	5271
'QUINARI'	NSGC_2012_NormN-Irr_Aberdeen	7776
'QUINARI'	NSGC_2012_NormN-Dry_Aberdeen	4279
'QUINARI'	NSGC_2012_LowN-Dry_Aberdeen	4275
'QUINARI'	NSGC_2013_NN-TD_Aberdeen	6278
'EXADIJION'	NSGC_2012_NormN-Irr_Aberdeen	4852
'EXADIJION'	NSGC_2012_NormN-Dry_Aberdeen	3426
'EXADIJION'	NSGC_2012_LowN-Dry_Aberdeen	1894
'EXADIJION'	NSGC_2013_NN-TD_Aberdeen	7581
'K710'	NSGC_2012_NormN-Irr_Aberdeen	6113
'K710'	NSGC_2012_NormN-Dry_Aberdeen	5221
'K710'	NSGC_2012_LowN-Dry_Aberdeen	4648
'TRIPOLI'	NSGC_2012_NormN-Irr_Aberdeen	6462
'TRIPOLI'	NSGC_2012_NormN-Dry_Aberdeen	3739
'TRIPOLI'	NSGC_2012_LowN-Dry_Aberdeen	2534
'TRIPOLI'	NSGC_2013_NN-TD_Aberdeen	4916
'LOCAL_SELECTION96'	NSGC_2012_NormN-Irr_Aberdeen	5893
'LOCAL_SELECTION96'	NSGC_2012_NormN-Dry_Aberdeen	3011
'LOCAL_SELECTION96'	NSGC_2012_LowN-Dry_Aberdeen	5359
'CI3642'	NSGC_2012_NormN-Irr_Aberdeen	7012
'CI3642'	NSGC_2012_NormN-Dry_Aberdeen	3544
'CI3642'	NSGC_2012_LowN-Dry_Aberdeen	1468
'PI268250'	NSGC_2012_NormN-Irr_Aberdeen	5030
'PI268250'	NSGC_2012_NormN-Dry_Aberdeen	4041
'PI268250'	NSGC_2012_LowN-Dry_Aberdeen	3795
'PI268250'	NSGC_2013_NN-TD_Aberdeen	4264
'PI268391'	NSGC_2012_NormN-Irr_Aberdeen	7233
'PI268391'	NSGC_2012_NormN-Dry_Aberdeen	3455
'PI268391'	NSGC_2012_LowN-Dry_Aberdeen	4683
'PI268391'	NSGC_2013_NN-TD_Aberdeen	6159
'BUCK111'	NSGC_2012_NormN-Irr_Aberdeen	4390
'BUCK111'	NSGC_2012_NormN-Dry_Aberdeen	3302
'BUCK111'	NSGC_2012_LowN-Dry_Aberdeen	2711
'BUCK111'	NSGC_2013_NN-TD_Aberdeen	4501
'CALIFORNIAN_NO.1'	NSGC_2012_NormN-Irr_Aberdeen	8530
'CALIFORNIAN_NO.1'	NSGC_2012_NormN-Dry_Aberdeen	5995
'CALIFORNIAN_NO.1'	NSGC_2012_LowN-Dry_Aberdeen	2125
'CALIFORNIAN_NO.1'	NSGC_2013_NN-TD_Aberdeen	6396
'ISRAELI46'	NSGC_2012_NormN-Irr_Aberdeen	8043
'ISRAELI46'	NSGC_2012_NormN-Dry_Aberdeen	5647
'ISRAELI46'	NSGC_2012_LowN-Dry_Aberdeen	4381
'ISRAELI46'	NSGC_2013_NN-TD_Aberdeen	6455
'NISSANITH'	NSGC_2012_NormN-Irr_Aberdeen	8132
'NISSANITH'	NSGC_2012_NormN-Dry_Aberdeen	4005
'NISSANITH'	NSGC_2012_LowN-Dry_Aberdeen	4648
'NISSANITH'	NSGC_2013_NN-TD_Aberdeen	6278
'NB5'	NSGC_2012_NormN-Irr_Aberdeen	7847
'NB5'	NSGC_2012_NormN-Dry_Aberdeen	5231
'NB5'	NSGC_2012_LowN-Dry_Aberdeen	3582
'NB5'	NSGC_2013_NN-TD_Aberdeen	7107
'C.P.I.28364'	NSGC_2012_NormN-Irr_Aberdeen	7919
'C.P.I.28364'	NSGC_2012_NormN-Dry_Aberdeen	4343
'C.P.I.28364'	NSGC_2012_LowN-Dry_Aberdeen	6265
'C.P.I.28364'	NSGC_2013_NN-TD_Aberdeen	6278
'C.P.I.28369'	NSGC_2012_NormN-Irr_Aberdeen	5438
'C.P.I.28369'	NSGC_2012_NormN-Dry_Aberdeen	4112
'C.P.I.28369'	NSGC_2012_LowN-Dry_Aberdeen	5412
'C.P.I.28369'	NSGC_2013_NN-TD_Aberdeen	4205
'HOR1130'	NSGC_2012_NormN-Irr_Aberdeen	5705
'HOR1130'	NSGC_2012_NormN-Dry_Aberdeen	2556
'HOR1130'	NSGC_2012_LowN-Dry_Aberdeen	5892
'HOR1130'	NSGC_2013_NN-TD_Aberdeen	5330
'CI3709'	NSGC_2012_NormN-Irr_Aberdeen	5484
'CI3709'	NSGC_2012_NormN-Dry_Aberdeen	3739
'CI3709'	NSGC_2012_LowN-Dry_Aberdeen	2409
'HOR1255'	NSGC_2012_NormN-Irr_Aberdeen	6533
'HOR1255'	NSGC_2012_NormN-Dry_Aberdeen	5718
'HOR1255'	NSGC_2012_LowN-Dry_Aberdeen	5572
'HOR1255'	NSGC_2013_NN-TD_Aberdeen	4501
'MOR15/4'	NSGC_2012_NormN-Irr_Aberdeen	8416
'MOR15/4'	NSGC_2012_NormN-Dry_Aberdeen	3259
'MOR15/4'	NSGC_2012_LowN-Dry_Aberdeen	3191
'MOR15/4'	NSGC_2013_NN-TD_Aberdeen	5863
'MOR16/7'	NSGC_2012_NormN-Irr_Aberdeen	8931
'MOR16/7'	NSGC_2012_NormN-Dry_Aberdeen	3373
'MOR16/7'	NSGC_2012_LowN-Dry_Aberdeen	2605
'MOR16/7'	NSGC_2013_NN-TD_Aberdeen	4797
'MOR187/3'	NSGC_2012_NormN-Irr_Aberdeen	6835
'MOR187/3'	NSGC_2012_NormN-Dry_Aberdeen	3703
'MOR187/3'	NSGC_2012_LowN-Dry_Aberdeen	3351
'MOR187/3'	NSGC_2013_NN-TD_Aberdeen	4205
'MOR187/7'	NSGC_2012_NormN-Irr_Aberdeen	6906
'MOR187/7'	NSGC_2012_NormN-Dry_Aberdeen	1518
'MOR187/7'	NSGC_2012_LowN-Dry_Aberdeen	4630
'MCU3649'	NSGC_2012_NormN-Irr_Aberdeen	5829
'MCU3649'	NSGC_2012_NormN-Dry_Aberdeen	4919
'MCU3649'	NSGC_2012_LowN-Dry_Aberdeen	1556
'MCU3675'	NSGC_2012_NormN-Irr_Aberdeen	5627
'MCU3675'	NSGC_2012_NormN-Dry_Aberdeen	1749
'MCU3675'	NSGC_2012_LowN-Dry_Aberdeen	2267
'MCU3675'	NSGC_2013_NN-TD_Aberdeen	3790
'MCU3876'	NSGC_2012_NormN-Irr_Aberdeen	7101
'MCU3876'	NSGC_2012_NormN-Dry_Aberdeen	4315
'MCU3876'	NSGC_2012_LowN-Dry_Aberdeen	1876
'MCU3886'	NSGC_2012_NormN-Irr_Aberdeen	6728
'MCU3886'	NSGC_2012_NormN-Dry_Aberdeen	4201
'MCU3886'	NSGC_2012_LowN-Dry_Aberdeen	2196
'MCU3886'	NSGC_2013_NN-TD_Aberdeen	4560
'MCU3967'	NSGC_2012_NormN-Irr_Aberdeen	8149
'MCU3967'	NSGC_2012_NormN-Dry_Aberdeen	4510
'MCU3967'	NSGC_2012_LowN-Dry_Aberdeen	2711
'KINAI-KYOSHINKAI2'	NSGC_2012_NormN-Irr_Aberdeen	6639
'KINAI-KYOSHINKAI2'	NSGC_2012_NormN-Dry_Aberdeen	5338
'KINAI-KYOSHINKAI2'	NSGC_2012_LowN-Dry_Aberdeen	757
'KINAI-KYOSHINKAI2'	NSGC_2013_NN-TD_Aberdeen	2014
'PI410437'	NSGC_2012_NormN-Irr_Aberdeen	4585
'PI410437'	NSGC_2012_NormN-Dry_Aberdeen	4094
'PI410437'	NSGC_2012_LowN-Dry_Aberdeen	2498
'WWB-18'	NSGC_2012_NormN-Irr_Aberdeen	7215
'WWB-18'	NSGC_2012_NormN-Dry_Aberdeen	3366
'WWB-18'	NSGC_2012_LowN-Dry_Aberdeen	4826
'WWB-18'	NSGC_2013_NN-TD_Aberdeen	6574
'STB32'	NSGC_2012_NormN-Irr_Aberdeen	6824
'STB32'	NSGC_2012_NormN-Dry_Aberdeen	4165
'STB32'	NSGC_2012_LowN-Dry_Aberdeen	2960
'STB32'	NSGC_2013_NN-TD_Aberdeen	5093
'STB131'	NSGC_2012_NormN-Irr_Aberdeen	5698
'STB131'	NSGC_2012_NormN-Dry_Aberdeen	3888
'STB131'	NSGC_2012_LowN-Dry_Aberdeen	4755
'STB131'	NSGC_2013_NN-TD_Aberdeen	4383
'ENSENADA'	NSGC_2012_NormN-Irr_Aberdeen	6735
'ENSENADA'	NSGC_2012_NormN-Dry_Aberdeen	5143
'ENSENADA'	NSGC_2012_LowN-Dry_Aberdeen	2800
'ENSENADA'	NSGC_2013_NN-TD_Aberdeen	5626
'ATTIKI|PI467797'	NSGC_2012_NormN-Irr_Aberdeen	6497
'ATTIKI|PI467797'	NSGC_2012_NormN-Dry_Aberdeen	726
'ATTIKI|PI467797'	NSGC_2012_LowN-Dry_Aberdeen	562
'ATTIKI|PI467797'	NSGC_2013_NN-TD_Aberdeen	5389
'RNB-29'	NSGC_2012_NormN-Irr_Aberdeen	5261
'RNB-29'	NSGC_2012_NormN-Dry_Aberdeen	2840
'RNB-29'	NSGC_2012_LowN-Dry_Aberdeen	2587
'RNB-29'	NSGC_2013_NN-TD_Aberdeen	3850
'RNB-302'	NSGC_2012_NormN-Irr_Aberdeen	4454
'RNB-302'	NSGC_2012_NormN-Dry_Aberdeen	1312
'RNB-302'	NSGC_2012_LowN-Dry_Aberdeen	2001
'RNB-302'	NSGC_2013_NN-TD_Aberdeen	3376
'TX99D302'	NSGC_2012_NormN-Irr_Aberdeen	9020
'TX99D302'	NSGC_2012_NormN-Dry_Aberdeen	6251
'TX99D302'	NSGC_2012_LowN-Dry_Aberdeen	4381
'TX99D302'	NSGC_2013_NN-TD_Aberdeen	6396
'TX02D285'	NSGC_2012_NormN-Irr_Aberdeen	9535
'TX02D285'	NSGC_2012_NormN-Dry_Aberdeen	7008
'TX02D285'	NSGC_2012_LowN-Dry_Aberdeen	6975
'TX02D285'	NSGC_2013_NN-TD_Aberdeen	6219
'CIHO14052'	NSGC_2012_NormN-Irr_Aberdeen	6789
'CIHO14052'	NSGC_2012_NormN-Dry_Aberdeen	5391
'CIHO14052'	NSGC_2012_LowN-Dry_Aberdeen	3031
'CIHO14052'	NSGC_2013_NN-TD_Aberdeen	4856
'TX02D321'	NSGC_2012_NormN-Irr_Aberdeen	6113
'TX02D321'	NSGC_2012_NormN-Dry_Aberdeen	4929
'TX02D321'	NSGC_2012_LowN-Dry_Aberdeen	4453
'TX02D321'	NSGC_2013_NN-TD_Aberdeen	4383
'TX01D161'	NSGC_2012_NormN-Irr_Aberdeen	3253
'TX01D161'	NSGC_2012_NormN-Dry_Aberdeen	1749
'TX01D161'	NSGC_2012_LowN-Dry_Aberdeen	2587
'TX01D161'	NSGC_2013_NN-TD_Aberdeen	3731
'TX01D177'	NSGC_2012_NormN-Irr_Aberdeen	6113
'TX01D177'	NSGC_2012_NormN-Dry_Aberdeen	2627
'TX01D177'	NSGC_2012_LowN-Dry_Aberdeen	2942
'TX01D177'	NSGC_2013_NN-TD_Aberdeen	5330
'TX01D198'	NSGC_2012_NormN-Irr_Aberdeen	7179
'TX01D198'	NSGC_2012_NormN-Dry_Aberdeen	4794
'TX01D198'	NSGC_2012_LowN-Dry_Aberdeen	3848
'TX01D198'	NSGC_2013_NN-TD_Aberdeen	6396
'TX01D223'	NSGC_2012_NormN-Irr_Aberdeen	8221
'TX01D223'	NSGC_2012_NormN-Dry_Aberdeen	4610
'TX01D223'	NSGC_2012_LowN-Dry_Aberdeen	3386
'TX01D223'	NSGC_2013_NN-TD_Aberdeen	5508
'TX01D312'	NSGC_2012_NormN-Irr_Aberdeen	6728
'TX01D312'	NSGC_2012_NormN-Dry_Aberdeen	779
'TX01D312'	NSGC_2012_LowN-Dry_Aberdeen	2676
'TX01D312'	NSGC_2013_NN-TD_Aberdeen	4679
'TX01D333'	NSGC_2012_NormN-Irr_Aberdeen	8611
'TX01D333'	NSGC_2012_NormN-Dry_Aberdeen	4876
'TX01D333'	NSGC_2012_LowN-Dry_Aberdeen	4044
'TX01D333'	NSGC_2013_NN-TD_Aberdeen	5982
'TX01D379'	NSGC_2012_NormN-Irr_Aberdeen	6000
'TX01D379'	NSGC_2012_NormN-Dry_Aberdeen	3639
'TX01D379'	NSGC_2012_LowN-Dry_Aberdeen	5732
'TX01D379'	NSGC_2013_NN-TD_Aberdeen	5626
'TX01D381'	NSGC_2012_NormN-Irr_Aberdeen	7599
'TX01D381'	NSGC_2012_NormN-Dry_Aberdeen	5221
'TX01D381'	NSGC_2012_LowN-Dry_Aberdeen	2143
'TX01D381'	NSGC_2013_NN-TD_Aberdeen	5389
'TX01D387'	NSGC_2012_NormN-Irr_Aberdeen	7304
'TX01D387'	NSGC_2012_NormN-Dry_Aberdeen	4492
'TX01D387'	NSGC_2012_LowN-Dry_Aberdeen	1450
'TX01D387'	NSGC_2013_NN-TD_Aberdeen	6929
'FREAK|CIHO14807'	NSGC_2012_NormN-Irr_Aberdeen	3910
'FREAK|CIHO14807'	NSGC_2012_NormN-Dry_Aberdeen	3178
'FREAK|CIHO14807'	NSGC_2012_LowN-Dry_Aberdeen	82
'TX01D392'	NSGC_2012_NormN-Irr_Aberdeen	6575
'TX01D392'	NSGC_2012_NormN-Dry_Aberdeen	3693
'TX01D392'	NSGC_2012_LowN-Dry_Aberdeen	4381
'TX01D392'	NSGC_2013_NN-TD_Aberdeen	5626
'DJEBALI|CIHO15288'	NSGC_2012_NormN-Irr_Aberdeen	6362
'DJEBALI|CIHO15288'	NSGC_2012_NormN-Dry_Aberdeen	4812
'DJEBALI|CIHO15288'	NSGC_2012_LowN-Dry_Aberdeen	3902
'DJEBALI|CIHO15288'	NSGC_2013_NN-TD_Aberdeen	4323
'6102'	NSGC_2012_NormN-Irr_Aberdeen	5641
'6102'	NSGC_2012_NormN-Dry_Aberdeen	1266
'6102'	NSGC_2012_LowN-Dry_Aberdeen	4545
'CI5023'	NSGC_2012_NormN-Irr_Aberdeen	6540
'CI5023'	NSGC_2012_NormN-Dry_Aberdeen	3597
'CI5023'	NSGC_2012_LowN-Dry_Aberdeen	2509
'CI5023'	NSGC_2013_NN-TD_Aberdeen	5212
'SAMARIA'	NSGC_2012_NormN-Irr_Aberdeen	6717
'SAMARIA'	NSGC_2012_NormN-Dry_Aberdeen	4112
'SAMARIA'	NSGC_2012_LowN-Dry_Aberdeen	1123
'SAMARIA'	NSGC_2013_NN-TD_Aberdeen	5152
'8987'	NSGC_2012_NormN-Irr_Aberdeen	5712
'8987'	NSGC_2012_NormN-Dry_Aberdeen	3579
'8987'	NSGC_2012_LowN-Dry_Aberdeen	3479
'8987'	NSGC_2013_NN-TD_Aberdeen	4560
'TEX.46-54-68'	NSGC_2012_NormN-Irr_Aberdeen	7197
'TEX.46-54-68'	NSGC_2012_NormN-Dry_Aberdeen	4787
'TEX.46-54-68'	NSGC_2012_LowN-Dry_Aberdeen	1940
'TEX.46-54-68'	NSGC_2013_NN-TD_Aberdeen	5389
'H-2127'	NSGC_2012_NormN-Irr_Aberdeen	8050
'H-2127'	NSGC_2012_NormN-Dry_Aberdeen	6955
'H-2127'	NSGC_2012_LowN-Dry_Aberdeen	4527
'H-2127'	NSGC_2013_NN-TD_Aberdeen	6396
'ATLAS68'	NSGC_2012_NormN-Irr_Aberdeen	8494
'ATLAS68'	NSGC_2012_NormN-Dry_Aberdeen	3025
'ATLAS68'	NSGC_2012_LowN-Dry_Aberdeen	3159
'ATLAS68'	NSGC_2013_NN-TD_Aberdeen	6633
'2528-23'	NSGC_2012_NormN-Irr_Aberdeen	5900
'2528-23'	NSGC_2012_NormN-Dry_Aberdeen	2598
'2528-23'	NSGC_2012_LowN-Dry_Aberdeen	1834
'2528-23'	NSGC_2013_NN-TD_Aberdeen	4679
'JEBALI|CIHO15309'	NSGC_2012_NormN-Irr_Aberdeen	6316
'JEBALI|CIHO15309'	NSGC_2012_NormN-Dry_Aberdeen	3313
'JEBALI|CIHO15309'	NSGC_2012_LowN-Dry_Aberdeen	1265
'JEBALI|CIHO15309'	NSGC_2013_NN-TD_Aberdeen	5093
'FRIGUI'	NSGC_2012_NormN-Irr_Aberdeen	5428
'FRIGUI'	NSGC_2012_NormN-Dry_Aberdeen	2371
'FRIGUI'	NSGC_2012_LowN-Dry_Aberdeen	3052
'SAFRA'	NSGC_2012_NormN-Irr_Aberdeen	7730
'SAFRA'	NSGC_2012_NormN-Dry_Aberdeen	2833
'SAFRA'	NSGC_2012_LowN-Dry_Aberdeen	697
'SEMENT'	NSGC_2012_NormN-Irr_Aberdeen	6806
'SEMENT'	NSGC_2012_NormN-Dry_Aberdeen	3295
'SEMENT'	NSGC_2012_LowN-Dry_Aberdeen	768
'SEMENT'	NSGC_2013_NN-TD_Aberdeen	4856
'MOCHA'	NSGC_2012_NormN-Irr_Aberdeen	6174
'MOCHA'	NSGC_2012_NormN-Dry_Aberdeen	4411
'MOCHA'	NSGC_2012_LowN-Dry_Aberdeen	3816
'MOCHA'	NSGC_2013_NN-TD_Aberdeen	6159
'SAGGIA|PI42889'	NSGC_2012_NormN-Irr_Aberdeen	7560
'SAGGIA|PI42889'	NSGC_2012_NormN-Dry_Aberdeen	2279
'SAGGIA|PI42889'	NSGC_2012_LowN-Dry_Aberdeen	2260
'SAGGIA|PI42889'	NSGC_2013_NN-TD_Aberdeen	5212
'SAGGIA|PI42890'	NSGC_2012_NormN-Irr_Aberdeen	6611
'SAGGIA|PI42890'	NSGC_2012_NormN-Dry_Aberdeen	3153
'SAGGIA|PI42890'	NSGC_2012_LowN-Dry_Aberdeen	4534
'VAGABOND'	NSGC_2012_NormN-Irr_Aberdeen	6014
'VAGABOND'	NSGC_2012_NormN-Dry_Aberdeen	1390
'VAGABOND'	NSGC_2012_LowN-Dry_Aberdeen	4190
'10247|PI71075'	NSGC_2012_NormN-Irr_Aberdeen	6636
'10247|PI71075'	NSGC_2012_NormN-Dry_Aberdeen	2993
'10247|PI71075'	NSGC_2012_LowN-Dry_Aberdeen	2821
'10247|PI71075'	NSGC_2013_NN-TD_Aberdeen	4679
'PI94919'	NSGC_2012_NormN-Irr_Aberdeen	3946
'PI94919'	NSGC_2012_NormN-Dry_Aberdeen	3224
'PI94919'	NSGC_2012_LowN-Dry_Aberdeen	6169
'PI94919'	NSGC_2013_NN-TD_Aberdeen	4797
'CI7497'	NSGC_2012_NormN-Irr_Aberdeen	6476
'CI7497'	NSGC_2012_NormN-Dry_Aberdeen	3348
'CI7497'	NSGC_2012_LowN-Dry_Aberdeen	2349
'CI7497'	NSGC_2013_NN-TD_Aberdeen	6396
'JAU'	NSGC_2012_NormN-Irr_Aberdeen	5641
'JAU'	NSGC_2012_NormN-Dry_Aberdeen	3966
'JAU'	NSGC_2012_LowN-Dry_Aberdeen	3781
'OOWAJAO|PI176118'	NSGC_2012_NormN-Irr_Aberdeen	6796
'OOWAJAO|PI176118'	NSGC_2012_NormN-Dry_Aberdeen	3863
'OOWAJAO|PI176118'	NSGC_2012_LowN-Dry_Aberdeen	4243
'JAO|PI176129'	NSGC_2012_NormN-Irr_Aberdeen	5978
'JAO|PI176129'	NSGC_2012_NormN-Dry_Aberdeen	2918
'JAO|PI176129'	NSGC_2012_LowN-Dry_Aberdeen	3266
'JAO|PI176129'	NSGC_2013_NN-TD_Aberdeen	5271
'NIGRUM'	NSGC_2012_NormN-Irr_Aberdeen	5801
'NIGRUM'	NSGC_2012_NormN-Dry_Aberdeen	5068
'NIGRUM'	NSGC_2012_LowN-Dry_Aberdeen	963
'ORGE4A'	NSGC_2012_NormN-Irr_Aberdeen	6433
'ORGE4A'	NSGC_2012_NormN-Dry_Aberdeen	2119
'ORGE4A'	NSGC_2012_LowN-Dry_Aberdeen	5458
'RESEARCH821'	NSGC_2012_NormN-Irr_Aberdeen	6700
'RESEARCH821'	NSGC_2012_NormN-Dry_Aberdeen	1905
'RESEARCH821'	NSGC_2012_LowN-Dry_Aberdeen	3852
'RESEARCH821'	NSGC_2013_NN-TD_Aberdeen	3672
'B-182'	NSGC_2012_NormN-Irr_Aberdeen	5747
'B-182'	NSGC_2012_NormN-Dry_Aberdeen	2460
'B-182'	NSGC_2012_LowN-Dry_Aberdeen	3291
'PAPHITICO|PI226614'	NSGC_2012_NormN-Irr_Aberdeen	6167
'PAPHITICO|PI226614'	NSGC_2012_NormN-Dry_Aberdeen	4059
'PAPHITICO|PI226614'	NSGC_2012_LowN-Dry_Aberdeen	3408
'II-831-4B-1B-1-5B'	NSGC_2012_NormN-Irr_Aberdeen	6298
'II-831-4B-1B-1-5B'	NSGC_2012_NormN-Dry_Aberdeen	2563
'II-831-4B-1B-1-5B'	NSGC_2012_LowN-Dry_Aberdeen	4811
'II-831-4B-1B-1-5B'	NSGC_2013_NN-TD_Aberdeen	5449
'SARLIS'	NSGC_2012_NormN-Irr_Aberdeen	4390
'SARLIS'	NSGC_2012_NormN-Dry_Aberdeen	1746
'SARLIS'	NSGC_2012_LowN-Dry_Aberdeen	1638
'SARLIS'	NSGC_2013_NN-TD_Aberdeen	4560
'SAIDA183'	NSGC_2012_NormN-Irr_Aberdeen	6486
'SAIDA183'	NSGC_2012_NormN-Dry_Aberdeen	1852
'SAIDA183'	NSGC_2012_LowN-Dry_Aberdeen	4694
'PI270722'	NSGC_2012_NormN-Irr_Aberdeen	4379
'PI270722'	NSGC_2012_NormN-Dry_Aberdeen	2939
'PI270722'	NSGC_2012_LowN-Dry_Aberdeen	3035
'ORGE071'	NSGC_2012_NormN-Irr_Aberdeen	7517
'ORGE071'	NSGC_2012_NormN-Dry_Aberdeen	2190
'ORGE071'	NSGC_2012_LowN-Dry_Aberdeen	2296
'KOMONO'	NSGC_2012_NormN-Irr_Aberdeen	5882
'KOMONO'	NSGC_2012_NormN-Dry_Aberdeen	1834
'KOMONO'	NSGC_2012_LowN-Dry_Aberdeen	4900
'KOMONO'	NSGC_2013_NN-TD_Aberdeen	3494
'KHARTUM'	NSGC_2012_NormN-Irr_Aberdeen	5143
'KHARTUM'	NSGC_2012_NormN-Dry_Aberdeen	4553
'KHARTUM'	NSGC_2012_LowN-Dry_Aberdeen	4101
'WIR3136'	NSGC_2012_NormN-Irr_Aberdeen	6309
'WIR3136'	NSGC_2012_NormN-Dry_Aberdeen	2406
'WIR3136'	NSGC_2012_LowN-Dry_Aberdeen	2029
'HOR1171'	NSGC_2012_NormN-Irr_Aberdeen	5961
'HOR1171'	NSGC_2012_NormN-Dry_Aberdeen	2829
'HOR1171'	NSGC_2012_LowN-Dry_Aberdeen	3799
'MOR5/5'	NSGC_2012_NormN-Irr_Aberdeen	7517
'MOR5/5'	NSGC_2012_NormN-Dry_Aberdeen	3025
'MOR5/5'	NSGC_2012_LowN-Dry_Aberdeen	1318
'MOR5/5'	NSGC_2013_NN-TD_Aberdeen	6100
'MOR7/5'	NSGC_2012_NormN-Irr_Aberdeen	5012
'MOR7/5'	NSGC_2012_NormN-Dry_Aberdeen	1443
'MOR7/5'	NSGC_2012_LowN-Dry_Aberdeen	4047
'MOR12/6'	NSGC_2012_NormN-Irr_Aberdeen	7570
'MOR12/6'	NSGC_2012_NormN-Dry_Aberdeen	5196
'MOR12/6'	NSGC_2012_LowN-Dry_Aberdeen	2758
'MOR12/6'	NSGC_2013_NN-TD_Aberdeen	5508
'MOR14/4'	NSGC_2012_NormN-Irr_Aberdeen	6956
'MOR14/4'	NSGC_2012_NormN-Dry_Aberdeen	4290
'MOR14/4'	NSGC_2012_LowN-Dry_Aberdeen	981
'MOR14/4'	NSGC_2013_NN-TD_Aberdeen	5745
'MOR16/2'	NSGC_2012_NormN-Irr_Aberdeen	7393
'MOR16/2'	NSGC_2012_NormN-Dry_Aberdeen	5089
'MOR16/2'	NSGC_2012_LowN-Dry_Aberdeen	2715
'MOR16/2'	NSGC_2013_NN-TD_Aberdeen	6396
'ABLYN'	NSGC_2012_NormN-Irr_Aberdeen	6558
'ABLYN'	NSGC_2012_NormN-Dry_Aberdeen	3309
'ABLYN'	NSGC_2012_LowN-Dry_Aberdeen	1318
'ABLYN'	NSGC_2013_NN-TD_Aberdeen	5567
'STB51'	NSGC_2012_NormN-Irr_Aberdeen	6540
'STB51'	NSGC_2012_NormN-Dry_Aberdeen	2829
'STB51'	NSGC_2012_LowN-Dry_Aberdeen	2200
'STB51'	NSGC_2013_NN-TD_Aberdeen	4916
'4237'	NSGC_2012_NormN-Irr_Aberdeen	6120
'4237'	NSGC_2012_NormN-Dry_Aberdeen	466
'4237'	NSGC_2012_LowN-Dry_Aberdeen	4403
'4237'	NSGC_2013_NN-TD_Aberdeen	5922
'R-127'	NSGC_2012_NormN-Irr_Aberdeen	6458
'R-127'	NSGC_2012_NormN-Dry_Aberdeen	2904
'R-127'	NSGC_2012_LowN-Dry_Aberdeen	2562
